sample,MIR4664,MIR5087,MIR573,MIR6828,MIR145,MIR4284,MIR153.1,MIR4768,MIR186,MIR708,MIR4682,MIR26A2,MIR429,MIR8083,MIR641,MIR5695,MIR554,MIR4263,MIR590,MIR647,MIR1270,MIR6081,MIR3149,MIR200B,MIR6772,MIR659,MIR7854,MIR4442,MIR6838,MIR3682,MIR553,MIR4292,MIR1244.3,MIR635,MIR3176,MIR378J,MIR1286,MIR5195,MIR1268B,MIR1244.2,AL513534.1,MIR7856,MIR6740,MIR760,MIR5572,MIR6503,MIR126,MIR6859.4,MIR4324,MIR3186,MIR543,MIR4740,MIR6512,MIR25,MIR570,MIR548H1,MIR1244.4,MIR3646,MIR4635,MIR4653,MIR221,MIR5693,MIR6514,MIR616,AC002059.2,MIR3131,MIR140,MIR6739,MIR4482,MIR4652,MIR3177,MIR4258,MIR4477B,MIR3657,MIR4639,MIR6804,MIR324,MIR5581,MIR5010,MIR320E,MIR23B,MIR7111,MIR4770,MIR8078,MIR3685,MIR106B,MIR95,MIR3939,MIR509.3,MIR3122,MIR4312,MIR645,MIR5690,MIR210,MIR3683,MIR320A,MIR378A,MIR3164,MIR103A2,MIR2355
TCGA-A3-3358-01A-01R-1541-07,0.134020619,0.066666667,0.043010753,0.5,0.047169811,0.0,0.0,0.096330275,0.375,0.25,0.0,0.0,0.005649718,0.058823529,0.171428571,0.066666667,0.25,0.294117647,0.202247191,0.265402844,0.417431193,0.05,0.125,0.0,0.142857143,0.071428571,0.375,0.222222222,0.0,0.065934066,0.181818182,0.103896104,0.04494382,0.232258065,0.126582278,0.290322581,0.0,0.239130435,0.133333333,0.14619883,0.202898551,0.176470588,0.0,0.0,0.0,0.428571429,0.213675214,0.0,0.222222222,0.117647059,0.2,0.3,0.454545455,0.314606742,0.302600473,0.0,0.158590308,0.0,0.074675325,0.162162162,0.014388489,0.5,0.0,0.086956522,0.166666667,0.058823529,0.068965517,0.181818182,0.12195122,0.0,0.0,0.333333333,0.136363636,0.176470588,0.0,0.0,0.487179487,0.565217391,0.1,0.147058824,0.032608696,0.102564103,0.0,0.75,0.148387097,0.5625,0.0,0.066666667,0.333333333,0.0,0.307692308,0.142857143,0.015151515,0.038095238,0.333333333,0.111111111,0.085714286,0.210526316,0.2,0.0
TCGA-A3-3359-01A-01R-0864-07,0.340206186,0.266666667,0.150537634,0.0,0.20754717,0.111111111,0.0,0.197247706,0.375,0.083333333,0.111111111,0.0,0.02259887,0.019607843,0.2,0.0,0.0,0.088235294,0.224719101,0.274881517,0.073394495,0.25,0.0625,0.018518519,0.247619048,0.214285714,0.125,0.111111111,0.0,0.153846154,0.045454545,0.12987013,0.02247191,0.335483871,0.240506329,0.451612903,0.0,0.02173913,0.0,0.076023392,0.463768116,0.176470588,0.142857143,0.111111111,0.0,0.285714286,0.367521368,0.083333333,0.037037037,0.411764706,0.0,0.033333333,0.636363636,0.134831461,0.361702128,0.066666667,0.050660793,0.037878788,0.064935065,0.121621622,0.007194245,0.0,0.125,0.014492754,0.166666667,0.0,0.086206897,0.045454545,0.048780488,0.4,0.142857143,0.0,0.159090909,0.058823529,0.454545455,0.0,0.153846154,0.130434783,0.12,0.323529412,0.032608696,0.051282051,0.0,0.0,0.116129032,0.125,0.0,0.566666667,0.2,0.0,0.384615385,0.2,0.098484848,0.152380952,0.0,0.111111111,0.285714286,0.236842105,0.2,0.153846154
TCGA-A3-3362-01A-02R-1325-07,0.216494845,0.066666667,0.161290323,0.0,0.20754717,0.0,0.0,0.178899083,0.193181818,0.083333333,0.0,0.0,0.016949153,0.039215686,0.085714286,0.0,0.0,0.147058824,0.112359551,0.156398104,0.114678899,0.1,0.125,0.0,0.180952381,0.214285714,0.0,0.055555556,0.0,0.10989011,0.090909091,0.233766234,0.016853933,0.348387097,0.215189873,0.225806452,0.0,0.043478261,0.066666667,0.054093567,0.304347826,0.470588235,0.0,0.0,0.0,0.0,0.393162393,0.083333333,0.111111111,0.117647059,0.0,0.1,0.090909091,0.101123596,0.179669031,0.0,0.057268722,0.075757576,0.025974026,0.081081081,0.014388489,0.0,0.0,0.023188406,0.0,0.019607843,0.155172414,0.136363636,0.0,0.0,0.0,0.133333333,0.227272727,0.058823529,0.090909091,0.333333333,0.102564103,0.130434783,0.12,0.323529412,0.02173913,0.102564103,0.0,0.0,0.109677419,0.1875,0.0,0.033333333,0.066666667,0.0,0.0,0.057142857,0.015151515,0.128571429,0.0,0.222222222,0.285714286,0.0,0.0,0.0
TCGA-A3-3365-01A-01R-0864-07,0.0,0.0,0.150537634,0.0,0.216981132,0.0,0.0,0.174311927,0.159090909,0.0,0.0,0.181818182,0.031073446,0.039215686,0.0,0.133333333,0.0,0.117647059,0.033707865,0.090047393,0.018348624,0.0,0.0625,0.0,0.057142857,0.0,0.0,0.0,0.0,0.142857143,0.0,0.090909091,0.033707865,0.206451613,0.012658228,0.161290323,0.0,0.043478261,0.0,0.138888889,0.15942029,0.0,0.0,0.111111111,0.0,0.035714286,0.111111111,0.083333333,0.074074074,0.058823529,0.0,0.1,0.090909091,0.280898876,0.111111111,0.0,0.030837004,0.007575758,0.022727273,0.081081081,0.028776978,0.0,0.625,0.023188406,0.166666667,0.019607843,0.140804598,0.0,0.146341463,0.0,0.0,0.266666667,0.159090909,0.058823529,0.0,0.0,0.0,0.217391304,0.06,0.235294118,0.010869565,0.0,0.0,0.0,0.129032258,0.0625,0.333333333,0.1,0.0,0.2,0.0,0.0,0.0,0.004761905,0.0,0.0,0.0,0.052631579,0.2,0.0
TCGA-A3-3367-01A-02R-1420-07,0.206185567,0.4,0.182795699,0.0,0.047169811,0.0,0.0,0.201834862,0.397727273,0.416666667,0.111111111,0.090909091,0.002824859,0.078431373,0.142857143,0.133333333,0.166666667,0.602941176,0.247191011,0.246445498,0.298165138,0.0,0.875,0.0,0.20952381,0.5,0.0,0.111111111,0.0,0.10989011,0.136363636,0.12987013,0.050561798,0.225806452,0.240506329,0.419354839,0.0,0.239130435,0.133333333,0.138888889,0.362318841,0.235294118,0.142857143,0.0,0.142857143,0.5,0.051282051,0.0,0.148148148,0.176470588,0.0,0.066666667,0.363636364,0.348314607,0.163120567,0.0,0.169603524,0.037878788,0.087662338,0.081081081,0.014388489,0.0,0.0,0.04057971,0.0,0.019607843,0.117816092,0.181818182,0.024390244,0.0,0.142857143,0.733333333,0.136363636,0.117647059,0.181818182,0.166666667,0.102564103,0.217391304,0.16,0.264705882,0.010869565,0.205128205,0.0,0.0,0.129032258,0.0625,0.0,0.1,0.6,0.0,0.307692308,0.285714286,0.083333333,0.014285714,0.0,0.0,0.0,0.289473684,0.0,0.0
TCGA-A3-3370-01A-02R-1420-07,0.340206186,0.0,0.204301075,0.0,0.424528302,0.555555556,0.0,0.04587156,0.590909091,0.5,0.111111111,0.181818182,0.008474576,0.019607843,0.171428571,0.066666667,0.333333333,0.220588235,0.370786517,0.3507109,0.431192661,0.1,0.4375,0.018518519,0.180952381,0.214285714,0.0,0.111111111,0.0,0.164835165,0.136363636,0.415584416,0.056179775,0.516129032,0.518987342,0.612903226,0.25,0.239130435,0.2,0.112573099,0.463768116,0.176470588,0.0,0.111111111,0.0,0.428571429,0.213675214,0.083333333,0.259259259,0.352941176,0.4,0.4,0.272727273,0.415730337,0.354609929,0.0,0.103524229,0.068181818,0.113636364,0.162162162,0.014388489,0.0,0.375,0.04057971,0.0,0.0,0.350574713,0.454545455,0.048780488,0.0,0.142857143,0.666666667,0.113636364,0.117647059,0.272727273,0.166666667,0.128205128,0.608695652,0.16,0.647058824,0.097826087,0.230769231,0.0,0.0,0.15483871,0.25,0.0,0.033333333,0.6,0.2,0.307692308,0.057142857,0.045454545,0.166666667,0.0,0.111111111,0.257142857,0.368421053,0.2,0.153846154
TCGA-A3-3372-01A-02R-1325-07,0.113402062,0.133333333,0.129032258,0.0,0.226415094,0.111111111,0.0,0.128440367,0.534090909,0.25,0.0,0.545454545,0.014124294,0.0,0.171428571,0.2,0.5,0.044117647,0.404494382,0.440758294,0.142201835,0.0,0.25,0.055555556,0.133333333,0.357142857,0.0,0.277777778,0.0,0.076923077,0.318181818,0.194805195,0.050561798,0.432258065,0.253164557,0.35483871,0.25,0.043478261,0.066666667,0.092105263,0.31884058,0.411764706,0.142857143,0.0,0.142857143,0.428571429,0.111111111,0.333333333,0.0,0.588235294,0.4,0.166666667,0.181818182,0.280898876,0.250591017,0.066666667,0.055066079,0.015151515,0.292207792,0.22972973,0.014388489,0.25,0.0,0.017391304,0.0,0.019607843,0.100574713,0.363636364,0.048780488,0.0,0.0,0.133333333,0.090909091,0.411764706,0.454545455,0.0,0.153846154,0.739130435,0.2,0.5,0.010869565,0.102564103,0.0,0.25,0.161290323,0.1875,0.0,0.066666667,0.4,0.0,0.538461538,0.257142857,0.045454545,0.076190476,0.0,0.0,0.028571429,0.289473684,0.0,0.0
TCGA-A3-3373-01A-02R-1420-07,0.18556701,0.0,0.182795699,0.0,0.028301887,0.0,0.0,0.321100917,0.113636364,0.0,0.444444444,0.0,0.005649718,0.019607843,0.057142857,0.0,0.0,0.308823529,0.101123596,0.047393365,0.096330275,0.1,0.0,0.0,0.057142857,0.0,0.0,0.111111111,0.0,0.076923077,0.0,0.064935065,0.039325843,0.419354839,0.379746835,0.096774194,0.0,0.02173913,0.0,0.074561404,0.086956522,0.058823529,0.0,0.0,0.0,0.107142857,0.102564103,0.0,0.074074074,0.235294118,0.0,0.2,0.0,0.04494382,0.087470449,0.066666667,0.094713656,0.068181818,0.191558442,0.189189189,0.007194245,0.0,0.125,0.011594203,0.0,0.137254902,0.158045977,0.090909091,0.073170732,0.2,0.0,0.133333333,0.068181818,0.235294118,0.090909091,0.0,0.153846154,0.130434783,0.22,0.147058824,0.043478261,0.025641026,0.0,0.0,0.051612903,0.1875,0.0,0.0,0.133333333,0.0,0.230769231,0.0,0.015151515,0.057142857,0.0,0.0,0.057142857,0.236842105,0.0,0.0
TCGA-A3-3374-01A-02R-1325-07,0.268041237,0.133333333,0.0,0.0,0.0,0.222222222,0.0,0.0,0.0,0.083333333,0.0,0.0,0.011299435,0.0,0.057142857,0.066666667,0.166666667,0.102941176,0.04494382,0.161137441,0.009174312,0.0,0.0,0.018518519,0.0,0.142857143,0.0,0.0,0.0,0.054945055,0.0,0.207792208,0.011235955,0.251612903,0.037974684,0.0,0.0,0.065217391,0.2,0.033625731,0.028985507,0.0,0.0,0.222222222,0.142857143,0.0,0.0,0.0,0.074074074,0.0,0.0,0.033333333,0.0,0.123595506,0.054373522,0.0,0.011013216,0.0,0.012987013,0.054054054,0.057553957,0.0,0.25,0.124637681,0.166666667,0.0,0.0,0.045454545,0.048780488,0.0,0.142857143,0.133333333,0.181818182,0.058823529,0.0,0.166666667,0.076923077,0.0,0.06,0.205882353,0.02173913,0.051282051,0.0,0.0,0.025806452,0.0625,0.0,0.033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-A3-3376-01A-02R-1420-07,0.391752577,0.0,0.344086022,0.0,0.660377358,0.0,0.0,0.032110092,0.420454545,0.166666667,0.111111111,0.090909091,0.005649718,0.137254902,0.285714286,0.133333333,0.083333333,0.294117647,0.247191011,0.293838863,0.027522936,0.05,0.1875,0.0,0.20952381,0.214285714,0.125,0.111111111,0.0,0.131868132,0.318181818,0.311688312,0.129213483,0.316129032,0.240506329,0.322580645,0.0,0.108695652,0.066666667,0.236842105,0.536231884,0.176470588,0.285714286,0.0,0.0,0.535714286,0.35042735,0.083333333,0.259259259,0.235294118,0.2,0.233333333,0.090909091,0.280898876,0.262411348,0.0,0.253303965,0.075757576,0.045454545,0.094594595,0.035971223,1.0,0.375,0.023188406,0.166666667,0.0,0.132183908,0.363636364,0.073170732,0.0,0.285714286,0.266666667,0.409090909,0.352941176,0.909090909,0.166666667,0.230769231,0.47826087,0.22,0.529411765,0.108695652,0.076923077,0.0,0.25,0.161290323,0.125,0.0,0.1,0.2,0.0,0.384615385,0.114285714,0.0,0.085714286,0.0,0.333333333,0.057142857,0.184210526,0.0,0.0
TCGA-A3-3383-01A-02R-1325-07,0.0,0.2,0.021505376,0.0,0.066037736,0.0,0.0,0.119266055,0.011363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588,0.011235955,0.047393365,0.02293578,0.0,0.0,0.0,0.028571429,0.071428571,0.0,0.0,0.0,0.054945055,0.0,0.038961039,0.224719101,0.064516129,0.0,0.032258065,0.0,0.043478261,0.0,0.286549708,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.083333333,0.0,0.0,0.0,0.233333333,0.0,0.292134831,0.023640662,0.0,0.325991189,0.007575758,0.003246753,0.027027027,0.007194245,0.0,0.0,0.002898551,0.166666667,0.0,0.020114943,0.0,0.0,0.0,0.0,0.133333333,0.136363636,0.0,0.0,0.0,0.128205128,0.0,0.04,0.323529412,0.0,0.102564103,0.0,0.0,0.083870968,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-A3-3385-01A-02R-1420-07,0.484536082,0.0,0.11827957,0.0,0.0,0.111111111,0.0,0.068807339,0.181818182,0.0,0.0,0.090909091,0.002824859,0.0,0.2,0.066666667,0.0,0.073529412,0.258426966,0.336492891,0.481651376,0.0,0.3125,0.018518519,0.152380952,0.071428571,0.25,0.055555556,0.0,0.087912088,0.363636364,0.116883117,0.117977528,0.270967742,0.253164557,0.258064516,0.0,0.217391304,0.0,0.076023392,0.15942029,0.117647059,0.142857143,0.222222222,0.0,0.107142857,0.017094017,0.166666667,0.074074074,0.0,0.0,0.0,0.272727273,0.292134831,0.224586288,0.0,0.079295154,0.121212121,0.191558442,0.310810811,0.0,0.5,0.0,0.020289855,0.333333333,0.0,0.344827586,0.136363636,0.0,0.0,0.0,0.2,0.022727273,0.0,0.363636364,0.0,0.179487179,0.130434783,0.14,0.117647059,0.010869565,0.051282051,0.0,0.0,0.129032258,0.0,0.0,0.633333333,0.466666667,0.0,0.076923077,0.057142857,0.022727273,0.071428571,0.0,0.222222222,0.114285714,0.210526316,0.0,0.307692308
TCGA-A3-A6NI-01A-11R-A33J-07,0.546391753,0.133333333,0.150537634,0.0,0.056603774,0.111111111,0.0,0.055045872,0.170454545,0.0,0.111111111,0.363636364,0.033898305,0.039215686,0.171428571,0.0,0.166666667,0.147058824,0.157303371,0.146919431,0.055045872,0.0,0.0625,0.055555556,0.066666667,0.071428571,0.0,0.055555556,0.0,0.10989011,0.136363636,0.246753247,0.112359551,0.270967742,0.151898734,0.064516129,0.0,0.043478261,0.0,0.127192982,0.173913043,0.0,0.142857143,0.0,0.0,0.178571429,0.35042735,0.0,0.0,0.411764706,0.0,0.266666667,0.181818182,0.337078652,0.033096927,0.0,0.134361233,0.045454545,0.012987013,0.081081081,0.021582734,0.0,0.25,0.008695652,0.166666667,0.039215686,0.086206897,0.136363636,0.073170732,0.0,0.285714286,0.6,0.159090909,0.0,0.0,0.166666667,0.205128205,0.217391304,0.24,0.117647059,0.054347826,0.025641026,0.0,0.5,0.212903226,0.25,0.0,0.1,0.066666667,0.0,0.153846154,0.085714286,0.015151515,0.519047619,0.0,0.222222222,0.285714286,0.0,0.0,0.0
TCGA-AK-3425-01A-02R-1277-07,0.175257732,0.0,0.11827957,0.0,0.037735849,0.0,0.0,0.036697248,0.045454545,0.0,0.0,0.090909091,0.002824859,0.019607843,0.0,0.0,0.0,0.073529412,0.078651685,0.028436019,0.02293578,0.0,0.0625,0.0,0.0,0.0,0.0,0.222222222,0.0,0.032967033,0.045454545,0.0,0.112359551,0.058064516,0.012658228,0.032258065,0.0,0.0,0.0,0.102339181,0.028985507,0.058823529,0.142857143,0.0,0.0,0.071428571,0.008547009,0.0,0.074074074,0.058823529,0.0,0.0,0.090909091,0.06741573,0.035460993,0.0,0.112334802,0.0,0.016233766,0.094594595,0.014388489,0.0,0.0,0.002898551,0.0,0.0,0.020114943,0.0,0.0,0.0,0.0,0.333333333,0.068181818,0.0,0.0,0.0,0.0,0.043478261,0.02,0.0,0.0,0.076923077,0.0,0.0,0.032258065,0.1875,0.0,0.0,0.066666667,0.0,0.0,0.028571429,0.0,0.019047619,0.0,0.0,0.0,0.0,0.2,0.0
TCGA-AK-3426-01A-02R-1325-07,0.0,0.133333333,0.0,0.0,0.047169811,0.222222222,0.0,0.064220183,0.022727273,0.0,0.111111111,0.090909091,0.016949153,0.098039216,0.114285714,0.2,0.0,0.0,0.0,0.132701422,0.114678899,0.0,0.125,0.0,0.066666667,0.142857143,0.0,0.0,0.0,0.868131868,0.045454545,0.077922078,0.061797753,0.174193548,0.063291139,0.129032258,0.0,0.043478261,0.0,0.153508772,0.15942029,0.058823529,0.0,0.0,0.0,0.321428571,0.034188034,0.166666667,0.0,0.0,0.0,0.133333333,0.181818182,0.078651685,0.014184397,0.0,0.107929515,0.022727273,0.025974026,0.0,0.035971223,0.0,0.25,0.005797101,0.0,0.0,0.043103448,0.0,0.073170732,0.0,0.0,0.066666667,0.25,0.0,0.0,0.0,0.025641026,0.173913043,0.02,0.323529412,0.0,0.256410256,0.0,0.0,0.135483871,0.0625,0.0,0.0,0.0,0.2,0.0,0.028571429,0.007575758,0.052380952,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-AK-3427-01A-01R-0864-07,0.010309278,0.266666667,0.010752688,0.0,0.018867925,0.0,0.0,0.0,0.034090909,0.0,0.0,0.181818182,0.0,0.0,0.0,0.0,0.166666667,0.088235294,0.0,0.037914692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483516484,0.0,0.025974026,0.016853933,0.090322581,0.0,0.096774194,0.0,0.0,0.0,0.074561404,0.028985507,0.058823529,0.0,0.0,0.0,0.0,0.008547009,0.0,0.074074074,0.0,0.2,0.133333333,0.0,0.033707865,0.040189125,0.0,0.059471366,0.0,0.0,0.0,0.007194245,0.0,0.0,0.011594203,0.0,0.0,0.0,0.090909091,0.097560976,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.025641026,0.0,0.0,0.012903226,0.125,0.0,0.1,0.0,0.0,0.0,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
TCGA-AK-3428-01A-02R-1277-07,0.020618557,0.0,0.021505376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294,0.06741573,0.009478673,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.055555556,0.0,0.0,0.0,0.0,0.073033708,0.0,0.0,0.0,0.0,0.0,0.0,0.10380117,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.0,0.0,0.033333333,0.0,0.0,0.009456265,0.0,0.035242291,0.007575758,0.0,0.0,0.0,0.0,0.0,0.005797101,0.0,0.0,0.117816092,0.0,0.0,0.0,0.428571429,0.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
TCGA-AK-3429-01A-02R-1325-07,0.051546392,0.0,0.032258065,0.0,0.009433962,0.0,0.0,0.009174312,0.068181818,0.0,0.111111111,0.0,0.0,0.0,0.0,0.133333333,0.0,0.014705882,0.06741573,0.018957346,0.0,0.0,0.125,0.0,0.0,0.142857143,0.0,0.0,0.0,0.076923077,0.045454545,0.025974026,0.050561798,0.103225806,0.0,0.0,0.0,0.043478261,0.0,0.046783626,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333333,0.0,0.011235955,0.004728132,0.0,0.052863436,0.007575758,0.003246753,0.027027027,0.014388489,0.0,0.0,0.005797101,0.0,0.098039216,0.020114943,0.0,0.0,0.0,0.0,0.0,0.204545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.006451613,0.0,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.038095238,0.0,0.0,0.085714286,0.0,0.0,0.0
TCGA-AK-3431-01A-02R-1277-07,0.0,0.2,0.043010753,0.0,0.009433962,0.0,0.0,0.041284404,0.0,0.0,0.0,0.0,0.005649718,0.0,0.0,0.0,0.0,0.058823529,0.02247191,0.009478673,0.027522936,0.0,0.0,0.0,0.019047619,0.357142857,0.0,0.0,0.0,0.0,0.0,0.025974026,0.04494382,0.032258065,0.025316456,0.0,0.0,0.02173913,0.0,0.127192982,0.043478261,0.0,0.0,0.0,0.0,0.0,0.017094017,0.0,0.037037037,0.0,0.0,0.0,0.0,0.033707865,0.004728132,0.0,0.066079295,0.0,0.0,0.0,0.007194245,0.0,0.0,0.014492754,0.0,0.0,0.011494253,0.0,0.0,0.0,0.285714286,0.0,0.113636364,0.058823529,0.272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.025806452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
TCGA-AK-3433-01A-02R-1277-07,0.12371134,0.0,0.043010753,0.0,0.009433962,0.222222222,0.0,0.0,0.102272727,0.0,0.0,0.090909091,0.008474576,0.0,0.085714286,0.0,0.0,0.147058824,0.078651685,0.194312796,0.0,0.0,0.0625,0.018518519,0.0,0.071428571,0.0,0.166666667,0.0,0.0,0.0,0.25974026,0.016853933,0.161290323,0.113924051,0.064516129,0.0,0.108695652,0.066666667,0.061403509,0.188405797,0.058823529,0.0,0.0,0.142857143,0.0,0.008547009,0.0,0.407407407,0.176470588,0.2,0.0,0.0,0.078651685,0.052009456,0.0,0.037444934,0.0,0.003246753,0.081081081,0.273381295,0.0,0.125,0.046376812,0.333333333,0.0,0.005747126,0.0,0.0,0.0,0.0,0.2,0.068181818,0.0,0.090909091,0.166666667,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903226,0.1875,0.0,0.0,0.0,0.0,0.230769231,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0
TCGA-AK-3434-01A-02R-1277-07,0.010309278,0.0,0.064516129,0.0,0.009433962,0.0,0.0,0.311926606,0.102272727,0.0,0.0,0.272727273,0.0,0.078431373,0.0,0.0,0.0,0.308823529,0.033707865,0.165876777,0.229357798,0.0,0.0,0.0,0.047619048,0.357142857,0.0,0.0,0.0,0.032967033,0.227272727,0.038961039,0.033707865,0.090322581,0.050632911,0.193548387,0.0,0.02173913,0.0,0.165204678,0.130434783,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.056179775,0.153664303,0.0,0.136563877,0.068181818,0.006493506,0.0,0.0,0.0,0.25,0.002898551,0.0,0.0,0.060344828,0.0,0.024390244,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.051282051,0.086956522,0.0,0.0,0.0,0.076923077,0.0,0.0,0.019354839,0.0,0.0,0.033333333,0.2,0.0,0.153846154,0.0,0.03030303,0.047619048,0.0,0.0,0.057142857,0.0,0.2,0.230769231
TCGA-AK-3436-01A-02R-1325-07,0.041237113,0.0,0.0,0.0,0.0,0.0,0.0,0.050458716,0.102272727,0.083333333,0.0,0.0,0.002824859,0.019607843,0.0,0.0,0.0,0.147058824,0.078651685,0.028436019,0.009174312,0.0,0.0,0.0,0.019047619,0.0,0.0,0.0,0.0,0.164835165,0.272727273,0.077922078,0.129213483,0.090322581,0.075949367,0.096774194,0.0,0.130434783,0.0,0.260233918,0.072463768,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.037037037,0.0,0.0,0.033333333,0.0,0.04494382,0.052009456,0.0,0.314977974,0.181818182,0.029220779,0.081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.0,0.0,0.0,0.266666667,0.272727273,0.058823529,0.181818182,0.0,0.025641026,0.304347826,0.0,0.029411765,0.0,0.025641026,0.5,0.0,0.051612903,0.0625,0.0,0.0,0.066666667,1.0,0.0,0.0,0.015151515,0.028571429,0.0,0.0,0.028571429,0.026315789,0.0,0.0
TCGA-AK-3440-01A-02R-1277-07,0.113402062,0.066666667,0.043010753,0.0,0.0,0.222222222,0.0,0.004587156,0.181818182,0.083333333,0.0,0.181818182,0.025423729,0.0,0.085714286,0.066666667,0.083333333,0.058823529,0.08988764,0.18957346,0.004587156,0.0,0.0,0.037037037,0.019047619,0.142857143,0.125,0.055555556,0.0,0.010989011,0.045454545,0.272727273,0.028089888,0.361290323,0.037974684,0.064516129,0.0,0.02173913,0.0,0.036549708,0.072463768,0.058823529,0.0,0.0,0.0,0.0,0.025641026,0.166666667,0.222222222,0.0,0.0,0.0,0.0,0.112359551,0.120567376,0.0,0.072687225,0.0,0.0,0.040540541,0.136690647,0.0,0.125,0.113043478,0.166666667,0.0,0.0,0.0,0.073170732,0.0,0.0,0.0,0.045454545,0.0,0.0,0.0,0.153846154,0.043478261,0.0,0.029411765,0.02173913,0.0,0.0,0.25,0.012903226,0.1875,0.0,0.0,0.0,0.0,0.076923077,0.028571429,0.0,0.042857143,0.0,0.0,0.0,0.026315789,0.0,0.153846154
TCGA-AK-3443-01A-02R-1325-07,0.360824742,0.066666667,0.086021505,0.0,0.018867925,0.111111111,0.0,0.009174312,0.397727273,0.0,0.0,0.181818182,0.053672316,0.0,0.114285714,0.0,0.0,0.25,0.191011236,0.402843602,0.0,0.05,0.25,0.12962963,0.028571429,0.285714286,0.0,0.222222222,0.0,0.098901099,0.090909091,0.064935065,0.016853933,0.838709677,0.126582278,0.258064516,0.0,0.086956522,0.0,0.06871345,0.130434783,0.117647059,0.0,0.0,0.142857143,0.0,0.025641026,0.083333333,0.222222222,0.117647059,0.0,0.066666667,0.181818182,0.06741573,0.26713948,0.0,0.125550661,0.0,0.006493506,0.013513514,0.151079137,0.0,0.0,0.113043478,0.166666667,0.0,0.002873563,0.0,0.048780488,0.0,0.0,0.133333333,0.068181818,0.058823529,0.0,0.333333333,0.076923077,0.260869565,0.04,0.029411765,0.0,0.0,0.0,0.25,0.038709677,0.0,0.0,0.033333333,0.0,0.0,0.076923077,0.0,0.015151515,0.004761905,0.0,0.111111111,0.0,0.052631579,0.0,0.076923077
TCGA-AK-3444-01A-02R-1325-07,0.12371134,0.0,0.268817204,0.0,0.047169811,0.0,0.0,0.068807339,0.375,0.083333333,0.0,0.0,0.019774011,0.078431373,0.057142857,0.466666667,0.166666667,1.0,0.179775281,0.146919431,0.270642202,0.05,0.0,0.037037037,0.133333333,0.785714286,0.0,0.166666667,0.0,0.351648352,0.227272727,0.090909091,0.219101124,0.490322581,0.253164557,0.064516129,0.0,0.217391304,0.0,0.415204678,0.173913043,0.294117647,0.142857143,0.111111111,0.0,0.178571429,0.042735043,0.0,0.037037037,0.058823529,0.0,0.133333333,0.363636364,0.134831461,0.179669031,0.0,0.36784141,0.022727273,0.038961039,0.135135135,0.007194245,0.5,0.0,0.002898551,0.166666667,0.098039216,0.290229885,0.090909091,0.170731707,0.0,0.0,0.266666667,0.340909091,0.0,0.0,0.0,0.0,0.173913043,0.06,0.088235294,0.0,0.025641026,0.0,0.25,0.206451613,0.0625,0.0,0.133333333,0.2,0.0,0.0,0.0,0.03030303,0.028571429,0.0,0.0,0.142857143,0.026315789,0.2,0.076923077
