,MIR378J,MIR210,MIR4477B,MIR4653,MIR320D1,MIR6729,MIR3153,MIR6832,MIR635,MIR3131,MIR3124,AL031428.2,MIR570,MIR559,MIR6775,MIR6848,MIR4285,MIR200A,MIR1281,MIR6797,MIR200B,MIR589,MIR4420,MIR4664,MIR6774,MIR7111,MIR4263,MIR4258,MIR1285.1,MIR126,MIR6784,MIR1244.2,MIR3159,MIR590,MIR616,MIR3125,MIR3189,MIR7974,MIR6835,MIR3183,MIR4469,MIR6753,MIR3662,MIR324,MIR4648,MIR4261,MIR6776,MIR4428,MIR593,MIR10B,MIR4537,MIR4645,MIR1293,AL513534.1,MIR6769A,MIR548AR,MIR93,MIR219A1,AL928646.1,MIR199A1,MIR4538,MIR7107,MIR4292,MIR3677,MIR6754,MIR3689D1,MIR3649,MIR106B,MIR455,MIR320A,MIR326,MIR4512,MIR4742,MIR5195,MIR4539,MIR5685,MIR1244.3,MIR5091,MIR4488,MIR6819,MIR4658,MIR6747,MIR3671,MIR221,MIR181A2,MIR644A,MIR6806,MIR3942,MIR4728,MIR4326,MIR6768,MIR4482,MIR33A,MIR4256,AL606469.2,MIR647,MIR6730,MIR4730,MIR6891,MIR5009
TCGA-DM-A0XF-01A-11R-A155-07,0.181818181818182,0.027027027027027,0.0425531914893617,0.620967741935484,0.142857142857143,0,0.0588235294117647,0.142857142857143,0.130434782608696,0.482926829268293,0.0588235294117647,0.0,0.191780821917808,0.452830188679245,0.2,0.0,0.0,0.0434782608695652,0.0,0.344827586206897,0.0083333333333333,0.444444444444444,0.0,0.287671232876712,0.111111111111111,0.347826086956522,0.157894736842105,0.928571428571429,0.421052631578947,0.0196078431372549,0.363636363636364,0.429336905559277,0,0.104166666666667,0.130434782608696,0.0,0.105454545454545,0.0,0.454545454545455,0.1,0.0,0.380952380952381,0.0,0.130434782608696,0.15,0.888888888888889,0.333333333333333,0.0,0.0454545454545455,0.0,0.0,0.0714285714285714,0.0,0.241935483870968,0.0,0.428571428571429,0.0526315789473684,0.181818181818182,0.0,0.0909090909090909,0.0,0.0,0.444444444444444,0.416666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.02,0.0,0.833333333333333,0.741666666666667,0.0,0.0,0.333333333333333,0.0,0.0,0.05,0.0357142857142857,0.0,0.0,0.0,0.2,0.0486486486486487,0.88,0.0,0.08,0,0.0,0.0,0.55952380952381,0.333333333333333,0.25,0.0,0.0
TCGA-A6-3810-01A-01R-A278-07,0.136363636363636,0.027027027027027,0.0319148936170213,0.0080645161290322,0.714285714285714,0,0.0,0.0,0.152173913043478,0.0780487804878049,0.588235294117647,0.25,0.349315068493151,0.216981132075472,0.0,0.0,0.5,0.130434782608696,0.0,0.0344827586206897,0.125,0.333333333333333,0.0,0.191780821917808,0.333333333333333,0.434782608695652,0.289473684210526,0.142857142857143,0.157894736842105,0.0392156862745098,0.0,0.0214333556597455,0,0.1875,0.130434782608696,0.285714285714286,0.0509090909090909,0.333333333333333,0.0909090909090909,0.2,0.0,0.142857142857143,0.3,0.0,0.15,0.0,0.0,0.0,0.363636363636364,0.105263157894737,0.0,0.0714285714285714,0.0,0.17741935483871,0.3,0.857142857142857,0.368421052631579,0.0,0.636942675159236,0.272727272727273,0.0,0.0,0.037037037037037,0.166666666666667,0.0,0,0.0,0.5,0.0,0.583333333333333,0.3,0.1,1.0,0.04,0.0,0.333333333333333,0.1,0.0,0.0,0.0,0.0,0.5,0.225,0.142857142857143,0.243243243243243,0.230769230769231,0.0,0.2,0.0054054054054054,0.2,0.0,0.24,0,0.166666666666667,0.0,0.0654761904761905,0.333333333333333,0.0,0.0,0.625
TCGA-AA-3870-01A-01R-1022-07,0.0,0.0540540540540541,0.0,0.137096774193548,0.0,0,0.0,0.0,0.0217391304347826,0.0292682926829268,0.0588235294117647,0.0,0.0684931506849315,0.0283018867924528,0.0,0.0,0.0,0.0062111801242236,0.2,0.0,0.0333333333333333,0.0,0.0,0.0273972602739726,0.111111111111111,0.0,0.0263157894736842,0.0,0.0526315789473684,0.0,0.454545454545455,0.0,0,0.0,0.0,0.0,0.0036363636363636,0.0,0.0909090909090909,0.0,0.0,0.0476190476190476,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0151515151515152,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0
TCGA-AA-A00E-01A-01R-A002-07,0.0,0.0,0.0,0.0403225806451613,0.0,0,0.0294117647058824,0.0,0.0,0.0097560975609756,0.0,0.0,0.0205479452054795,0.0,0.0,0.0,0.0,0.0062111801242236,0.2,0.0344827586206897,0.0,0.0555555555555556,0.0,0.0,0.222222222222222,0.130434782608696,0.0526315789473684,0.0,0.0526315789473684,0.0196078431372549,0.272727272727273,0.000669792364367,0,0.0208333333333333,0.0869565217391304,0.0,0.0109090909090909,0.0,0.0,0.0,0.0,0.142857142857143,0.0,0.0869565217391304,0.0,0.111111111111111,0.333333333333333,0.0,0.0,0.0526315789473684,0.0138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246913580246914,0.0833333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0238095238095238,0.0,0.25,0.125,0.0
TCGA-AA-A02J-01A-01R-A00A-07,0.0909090909090909,0.0540540540540541,0.0,0.032258064516129,0.142857142857143,0,0.0588235294117647,0.142857142857143,0.0434782608695652,0.0634146341463415,0.0588235294117647,0.0,0.0958904109589041,0.141509433962264,0.0,0.0,0.0,0.0434782608695652,0.6,0.0344827586206897,0.0416666666666667,0.277777777777778,0.0,0.26027397260274,0.111111111111111,0.260869565217391,0.105263157894737,0.0,0.157894736842105,0.0,0.0909090909090909,0.0060281312793034,0,0.0208333333333333,0.130434782608696,0.0,0.0509090909090909,0.0,0.0,0.0,0.0,0.0476190476190476,0.3,0.130434782608696,0.15,0.0,0.0,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.112903225806452,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.246913580246914,0.0833333333333333,0.125,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.222222222222222,0.0,0.0,0.025,0.0357142857142857,0.0,0.0,0.0,0.0666666666666667,0.0054054054054054,0.04,0.0,0.0,0,0.0555555555555556,0.0,0.107142857142857,0.0,0.5,0.0,0.0
TCGA-DM-A1DB-01A-11R-A155-07,0.454545454545455,0.0810810810810811,0.25531914893617,0.338709677419355,0.0,0,0.735294117647059,0.285714285714286,0.347826086956522,0.0829268292682927,0.352941176470588,0.0,0.821917808219178,0.509433962264151,0.0,0.0,0.0,0.0062111801242236,0.0,0.379310344827586,0.0166666666666667,0.222222222222222,0.142857142857143,0.328767123287671,0.222222222222222,0.478260869565217,0.5,0.5,0.421052631578947,0.0,0.272727272727273,0.298057602143336,0,0.270833333333333,0.739130434782609,0.0,0.207272727272727,0.333333333333333,0.136363636363636,0.0,0.0,0.285714285714286,0.2,0.0869565217391304,0.0,0.0,0.333333333333333,0.125,0.227272727272727,0.473684210526316,0.0138888888888889,0.0,0.0,0.338709677419355,0.1,0.142857142857143,0.157894736842105,0.545454545454545,0.0,0.0909090909090909,0.0,0.166666666666667,0.580246913580247,1.0,0.0,0,0.545454545454545,0.2,0.0,0.0833333333333333,0.0,0.4,0.0,0.1,0.0144927536231884,0.5,0.45,0.8,0.333333333333333,0.888888888888889,0.0,0.0,0.3,0.214285714285714,0.0,0.0256410256410256,0.0,1.0,0.0216216216216216,0.36,0.0,0.28,0,0.0,0.0,0.892857142857143,0.166666666666667,0.0,0.0,0.25
TCGA-AA-A01F-01A-01R-A002-07,0.0,0.0,0.0,0.0806451612903226,0.142857142857143,0,0.0294117647058824,0.285714285714286,0.0217391304347826,0.126829268292683,0.0,0.0,0.0958904109589041,0.0377358490566038,0.0,0.5,0.0,0.0124223602484472,0.2,0.0,0.0083333333333333,0.0555555555555556,0.0,0.0410958904109589,0.111111111111111,0.173913043478261,0.0,0.0714285714285714,0.0,0.0,0.454545454545455,0.001339584728734,0,0.0208333333333333,0.0,0.0,0.0254545454545455,0.333333333333333,0.0,0.0,0.0,0.0952380952380952,0.0,0.173913043478261,0.1,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0714285714285714,0.0,0.0161290322580645,0.0,0.0,0.0,0.181818181818182,0.0509554140127389,0.0,0.0,0.0,0.037037037037037,0.0833333333333333,0.0,0,0.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0.025,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.136904761904762,0.0,0.0,0.0,0.0
TCGA-AZ-6598-01A-11R-1774-07,0.0909090909090909,0.027027027027027,0.0,0.0483870967741935,0.0,0,0.117647058823529,0.0,0.16304347826087,0.0341463414634146,0.647058823529412,0.0,0.0821917808219178,0.0377358490566038,0.0,0.0,0.5,0.0,0.0,0.172413793103448,0.0,0.388888888888889,0.0,0.178082191780822,0.0,0.0,0.210526315789474,0.0714285714285714,0.0,0.0196078431372549,0.0,0.237106496985934,0,0.0,0.130434782608696,0.0,0.0218181818181818,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.05,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0483870967741935,0.0,0.285714285714286,0.0526315789473684,0.0909090909090909,0.0,0.0,0.0,0.0,0.160493827160494,0.0833333333333333,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.08,0,0.0555555555555556,0.0,0.0714285714285714,0.0,0.25,0.0,0.0
TCGA-AA-3858-01A-01R-0905-07,0.0,0.0,0.0,0.0241935483870968,0.0,0,0.0,0.0,0.0978260869565217,0.0292682926829268,0.0,0.0,0.0958904109589041,0.0094339622641509,0.0,0.0,0.0,0.0062111801242236,0.0,0.0344827586206897,0.0,0.166666666666667,0.0,0.0958904109589041,0.0,0.173913043478261,0.0526315789473684,0.0714285714285714,0.0,0.0,0.363636363636364,0.0073677160080375,0,0.0,0.0434782608695652,0.0,0.0109090909090909,0.0,0.0,0.0,0.0,0.0,0.1,0.0869565217391304,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0246913580246914,0.166666666666667,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.111111111111111,0.0,0.25,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0,0.0,0.0,0.0654761904761905,0.0,0.0,0.0,0.0
TCGA-A6-2682-01A-01R-1410-07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0048780487804878,0.0,0.0,0.0273972602739726,0.0283018867924528,0.0,1.0,0.0,0.0372670807453416,1.0,0.0,0.0083333333333333,0.0,0.0,0.0958904109589041,0.0,0.260869565217391,0.0,0.0,0.0526315789473684,0.0,0.272727272727273,0.000669792364367,0,0.0625,0.0,0.0,0.0036363636363636,0.0,0.0909090909090909,0.0,0.0,0.0476190476190476,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127388535031847,0.0,0.0,1.0,0.0123456790123457,0.166666666666667,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0540540540540541,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0,0.0,0.0,0.0178571428571429,0.333333333333333,0.0,0.0,0.0
TCGA-AA-3678-01A-01R-0905-07,0.0909090909090909,0.135135135135135,0.0,0.0806451612903226,0.285714285714286,0,0.0588235294117647,0.0,0.141304347826087,0.0926829268292683,0.0,0.0,0.23972602739726,0.0849056603773585,0.2,0.5,0.0,0.0683229813664596,0.2,0.0344827586206897,0.05,0.166666666666667,0.285714285714286,0.0958904109589041,0.222222222222222,0.304347826086957,0.0789473684210526,0.142857142857143,0.0,0.0196078431372549,0.0,0.0087073007367716,0,0.145833333333333,0.130434782608696,0.0,0.04,0.0,0.181818181818182,0.1,0.0,0.285714285714286,0.1,0.304347826086957,0.1,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.258064516129032,0.0,0.285714285714286,0.105263157894737,0.0,0.0254777070063694,0.0,0.0606060606060606,0.0,0.123456790123457,0.166666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0434782608695652,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.025,0.107142857142857,0.0,0.0,0.0,0.0,0.0162162162162162,0.12,0.0,0.0,0,0.0,0.0,0.339285714285714,0.0,0.0,0.125,0.0
TCGA-AA-3812-01A-01R-0905-07,0.0909090909090909,0.162162162162162,0.0,0.0080645161290322,0.0,0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0124223602484472,0.4,0.0,0.0166666666666667,0.0,0.0,0.0,0.0,0.304347826086957,0.0,0.0714285714285714,0.0,0.0,0.181818181818182,0.0,0,0.0208333333333333,0.0,0.0,0.0218181818181818,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555556,0.0,0.0,0.0161290322580645,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.0,0.0,0.0,0.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054054054054054,0.08,0.0,0.0,0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0
TCGA-AA-3680-01A-01R-0905-07,0.0,0.0,0.0,0.0403225806451613,0.0,0,0.0,0.0,0.141304347826087,0.0292682926829268,0.176470588235294,0.0,0.0753424657534247,0.0566037735849057,0.0,0.0,0.0,0.0683229813664596,0.0,0.0,0.025,0.111111111111111,0.0,0.0958904109589041,0.111111111111111,0.0869565217391304,0.0,0.142857142857143,0.0526315789473684,0.0392156862745098,0.0909090909090909,0.0080375083724045,1,0.0208333333333333,0.0434782608695652,0.0,0.130909090909091,0.0,0.0454545454545455,0.0,0.0,0.0,0.2,0.217391304347826,0.0,0.0,0.333333333333333,0.0,0.0454545454545455,0.0526315789473684,0.0138888888888889,0.0714285714285714,0.0,0.0161290322580645,0.1,0.142857142857143,0.315789473684211,0.0909090909090909,0.0254777070063694,0.0,0.0151515151515152,0.0,0.0864197530864197,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.04,0.0289855072463768,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.133333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0773809523809524,0.0,0.0,0.0,0.0
TCGA-A6-4105-01A-02R-1774-07,0.227272727272727,0.0810810810810811,0.0319148936170213,0.104838709677419,0.142857142857143,0,0.176470588235294,0.0,0.434782608695652,0.0829268292682927,0.0588235294117647,0.0,0.157534246575342,0.245283018867925,0.1,0.0,0.5,0.0683229813664596,0.2,0.551724137931034,0.0166666666666667,0.111111111111111,0.0,0.205479452054795,0.333333333333333,0.260869565217391,0.131578947368421,0.357142857142857,0.0,0.0588235294117647,0.272727272727273,0.170797052913597,0,0.145833333333333,0.434782608695652,0.142857142857143,0.407272727272727,0.333333333333333,0.363636363636364,0.0,0.0,0.476190476190476,0.2,0.130434782608696,0.05,0.0,0.0,0.03125,0.227272727272727,0.473684210526316,0.0,0.0714285714285714,0.0,0.209677419354839,0.1,0.0,0.0526315789473684,0.181818181818182,0.0,0.0606060606060606,0.0303030303030303,0.0,0.407407407407407,0.166666666666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.0289855072463768,0.0,0.291666666666667,0.0,0.0,0.333333333333333,1.0,0.0,0.0,0.107142857142857,0.0,0.0,0.333333333333333,0.133333333333333,0.0,0.44,0.0,0.0,0,0.0,0.0,0.494047619047619,0.333333333333333,0.0,0.0,0.125
TCGA-AA-3867-01A-01R-1022-07,0.136363636363636,0.0540540540540541,0.0,0.0403225806451613,0.0,0,0.0294117647058824,0.0,0.173913043478261,0.0780487804878049,0.0,0.0,0.0342465753424658,0.0660377358490566,0.0,0.0,0.0,0.0186335403726708,0.4,0.0,0.0416666666666667,0.0,0.0,0.205479452054795,0.0,0.0,0.0789473684210526,0.0714285714285714,0.0,0.0,0.181818181818182,0.0033489618218352,0,0.0,0.0,0.0,0.0036363636363636,0.0,0.0,0.0,0.0,0.0,0.3,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714286,0.0,0.0161290322580645,0.0,0.0,0.0526315789473684,0.0,0.0254777070063694,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0416666666666667,0.0,0.0,0.0,0.0
TCGA-AA-3970-01A-01R-1022-07,0.136363636363636,0.0,0.0,0.0080645161290322,0.0,0,0.0,0.0,0.0978260869565217,0.0195121951219512,0.0588235294117647,0.0,0.143835616438356,0.132075471698113,0.0,0.0,0.0,0.0062111801242236,0.0,0.0689655172413793,0.0166666666666667,0.111111111111111,0.0,0.0821917808219178,0.0,0.130434782608696,0.0263157894736842,0.214285714285714,0.0,0.0,0.0,0.0040187541862022,0,0.0208333333333333,0.130434782608696,0.0,0.0509090909090909,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.0869565217391304,0.05,0.0,0.333333333333333,0.0,0.0,0.105263157894737,0.0416666666666667,0.0,0.0,0.0645161290322581,0.0,0.0,0.0,0.0,0.0254777070063694,0.0,0.0303030303030303,0.0,0.0617283950617284,0.333333333333333,0.0,0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.04,0.0289855072463768,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.075,0.107142857142857,0.0,0.0,0.0,0.0,0.027027027027027,0.0,0.0,0.0,0,0.0,0.0,0.172619047619048,0.0,0.0,0.125,0.0
TCGA-5M-AAT6-01A-11R-A41B-07,0.0909090909090909,0.108108108108108,0.117021276595745,0.169354838709677,0.0,0,0.0294117647058824,0.142857142857143,0.184782608695652,0.0,0.0588235294117647,0.0,0.102739726027397,0.0566037735849057,0.3,0.0,0.0,0.031055900621118,0.0,0.103448275862069,0.0333333333333333,0.166666666666667,0.0,0.178082191780822,0.555555555555556,0.391304347826087,0.105263157894737,0.357142857142857,0.105263157894737,0.0392156862745098,0.0,0.647019423978567,0,0.1875,0.260869565217391,1.0,0.0654545454545455,0.0,0.454545454545455,0.3,0.0,0.142857142857143,0.0,0.0869565217391304,0.05,0.222222222222222,0.0,0.0,0.0,0.0,0.0833333333333333,0.0714285714285714,0.0,0.112903225806452,0.1,0.0,0.0526315789473684,0.0909090909090909,0.0,0.0606060606060606,0.0454545454545455,0.0,0.234567901234568,0.0833333333333333,0.0,0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.06,0.0289855072463768,0.333333333333333,0.358333333333333,0.0,0.0,0.222222222222222,0.0,0.25,0.025,0.285714285714286,0.0,0.0,0.666666666666667,0.0,0.0054054054054054,0.28,0.25,0.08,0,0.0555555555555556,0.0,0.178571428571429,0.0,0.0,0.125,0.125
TCGA-AA-A01K-01A-01R-A00A-07,0.0454545454545455,0.135135135135135,0.0,0.0080645161290322,0.0,0,0.0,0.0,0.0434782608695652,0.0341463414634146,0.0,0.0,0.0684931506849315,0.0377358490566038,0.0,0.0,0.0,0.0062111801242236,0.2,0.0344827586206897,0.0083333333333333,0.0555555555555556,0.0,0.0,0.0,0.173913043478261,0.0263157894736842,0.0,0.157894736842105,0.0196078431372549,0.0909090909090909,0.0026791694574681,0,0.0625,0.0,0.0,0.0036363636363636,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0.0,0.0967741935483871,0.0,0.0,0.0526315789473684,0.0,0.0254777070063694,0.0,0.0,0.666666666666667,0.0864197530864197,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144927536231884,0.333333333333333,0.0,0.0,0.0,0.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
TCGA-AA-3860-01A-02R-0905-07,0.181818181818182,0.0810810810810811,0.0,0.0645161290322581,0.0,0,0.0588235294117647,0.0,0.152173913043478,0.0439024390243902,0.0588235294117647,0.0,0.157534246575342,0.122641509433962,0.0,0.0,0.0,0.0993788819875776,0.2,0.172413793103448,0.025,0.111111111111111,0.0,0.0410958904109589,0.222222222222222,0.217391304347826,0.0526315789473684,0.142857142857143,0.105263157894737,0.0,0.0,0.0040187541862022,0,0.0416666666666667,0.130434782608696,0.0,0.0363636363636364,0.0,0.0454545454545455,0.0,0.0,0.142857142857143,0.0,0.260869565217391,0.15,0.0,0.0,0.0,0.0,0.263157894736842,0.0277777777777778,0.0,0.0,0.0,0.0,0.0,0.157894736842105,0.0,0.0127388535031847,0.0,0.0151515151515152,0.166666666666667,0.0740740740740741,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0579710144927536,0.0,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.025,0.0714285714285714,0.0,0.0,0.0,0.0,0.0054054054054054,0.08,0.0,0.04,0,0.0,0.0,0.0952380952380952,0.0,0.0,0.375,0.0
TCGA-G4-6293-01A-11R-1723-07,0.0454545454545455,0.189189189189189,0.0425531914893617,0.0967741935483871,0.142857142857143,0,0.147058823529412,0.142857142857143,0.173913043478261,0.185365853658537,0.294117647058824,0.0,0.219178082191781,0.330188679245283,0.0,0.0,0.0,0.118012422360248,0.0,0.0344827586206897,0.108333333333333,0.111111111111111,0.0,0.232876712328767,0.333333333333333,0.217391304347826,0.394736842105263,0.142857142857143,0.315789473684211,0.0,0.181818181818182,0.158070997990623,0,0.3125,0.217391304347826,0.0,0.141818181818182,0.0,0.0454545454545455,0.2,0.0,0.142857142857143,0.0,0.0,0.05,0.0,0.333333333333333,0.0,0.0,0.0526315789473684,0.0555555555555556,0.0,0.0,0.32258064516129,0.3,0.285714285714286,0.0526315789473684,0.0,0.0,0.0606060606060606,0.0303030303030303,0.0,0.259259259259259,0.25,0.0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.06,0.101449275362319,0.666666666666667,0.175,0.0,0.0,0.111111111111111,0.0,0.0,0.125,0.214285714285714,0.0,0.0,0.0,0.0666666666666667,0.0,0.2,0.0,0.04,0,0.0555555555555556,0.0,0.166666666666667,0.166666666666667,0.25,0.0,0.0
TCGA-AA-3842-01A-01R-1022-07,0.0,0.0,0.0,0.0241935483870968,0.0,0,0.0,0.0,0.0760869565217391,0.0048780487804878,0.0,0.0,0.0273972602739726,0.0283018867924528,0.0,0.0,0.0,0.0062111801242236,0.2,0.0,0.0166666666666667,0.0,0.0,0.0273972602739726,0.0,0.130434782608696,0.0,0.0,0.0526315789473684,0.0,0.0,0.0033489618218352,0,0.0416666666666667,0.0,0.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161290322580645,0.0,0.0,0.0,0.0,0.0127388535031847,0.0,0.0,0.0,0.0246913580246914,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.075,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0
TCGA-F4-6809-01A-11R-1839-07,0.0909090909090909,0.675675675675676,0.0106382978723404,0.556451612903226,0.142857142857143,0,0.147058823529412,0.142857142857143,0.173913043478261,0.321951219512195,0.176470588235294,0.0,0.328767123287671,0.113207547169811,0.0,0.0,0.0,0.186335403726708,0.0,0.137931034482759,0.125,0.166666666666667,0.0,0.205479452054795,0.444444444444444,0.391304347826087,0.184210526315789,0.357142857142857,0.157894736842105,0.0588235294117647,0.272727272727273,0.171466845277964,1,0.0833333333333333,0.173913043478261,0.0,0.112727272727273,0.333333333333333,0.409090909090909,0.0,0.0,0.0952380952380952,0.2,0.130434782608696,0.2,0.0,1.0,0.0,0.227272727272727,0.157894736842105,0.0555555555555556,0.214285714285714,0.0,0.17741935483871,0.0,0.0,0.210526315789474,0.272727272727273,0.0,0.0606060606060606,0.0909090909090909,0.0,0.518518518518518,0.25,0.0,0,0.0,0.1,0.0,0.0833333333333333,0.0,0.1,0.0,0.1,0.130434782608696,0.333333333333333,0.491666666666667,0.2,0.333333333333333,0.111111111111111,0.0,0.25,0.125,0.321428571428571,0.0,0.0,0.0,0.4,0.0,0.16,0.25,0.12,0,0.0,0.0,0.470238095238095,0.666666666666667,0.0,0.125,0.0
TCGA-AA-3517-01A-01R-0821-07,0.0909090909090909,0.108108108108108,0.0,0.0725806451612903,0.0,0,0.147058823529412,0.0,0.16304347826087,0.107317073170732,0.0588235294117647,0.0,0.198630136986301,0.235849056603774,0.0,0.0,0.0,0.0186335403726708,0.2,0.137931034482759,0.025,0.222222222222222,0.0,0.0684931506849315,0.111111111111111,0.956521739130435,0.0263157894736842,0.142857142857143,0.157894736842105,0.0588235294117647,0.0,0.0026791694574681,0,0.0416666666666667,0.130434782608696,0.0,0.0181818181818182,0.333333333333333,0.0909090909090909,0.2,0.0,0.238095238095238,0.3,0.739130434782609,0.15,0.0,0.0,0.0,0.0454545454545455,0.0,0.0,0.0,0.0,0.17741935483871,0.2,0.428571428571429,0.0526315789473684,0.0909090909090909,0.0509554140127389,0.0606060606060606,0.0454545454545455,0.166666666666667,0.0864197530864197,0.0,0.0,0,0.0,0.1,0.166666666666667,0.0833333333333333,0.0,0.2,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.0,0.25,0.05,0.0357142857142857,0.027027027027027,0.0256410256410256,0.0,0.0666666666666667,1.0,0.04,0.0,0.08,0,0.0,0.0,0.636904761904762,0.166666666666667,0.0,0.125,0.0
